"","Study_ID","First_author","Year_published","ES_ID","Common_species","Strain","Strain_notes","Sex","Housing","Notes_housing","Age_EE_exposure","Notes_age_EE_exposure","Age_stress_exposure","Notes_age_stress_exposure","Age_assay","Notes_age_assay","Type_EE_exposure","Type_EE_details","EE_exercise","EE_social","Type_stress_exposure","Type_stress_details","Stress_duration","Notes_stress_duration","Exposure_order","Learning_vs_memory","Type_assay","Type_reinforcement","Response_assay_name","Response_details","Response_unit","Response_percent","Response_notes","Response_direction","Data_location","CC_n","CC_mean","CC_median","CC_SD","CC_SE","CC_25thpercentile","CC_75thpercentile","EC_n","EC_mean","EC_median","EC_SD","EC_SE","EC_25thpercentile","EC_75thpercentile","CS_n","CS_mean","CS_median","CS_SD","CS_SE","CS_25thpercentile","CS_7thpercentile","ES_n","ES_mean","ES_median","ES_SD","ES_SE","ES_25thpercentile","ES_75thoercentile","Original_names","ROB_blinding","Blinding_notes","ROB_randomisation","Randomisation_notes","Analysis_unit","Unit_notes","Contact_author","Date_contacted","Author_response","General_comments","Stats_comments","lnRR_E","lnRRV_E","lnRR_S","lnRRV_S","lnRR_ES","lnRRV_ES","SMD_E","SMDV_E","SMD_S","SMDV_S","SMD_ES","SMDV_ES","lnRR_E2","lnRRV_E2","lnRR_S2","lnRRV_S2","lnRR_ES2","lnRRV_ES2","lnRR_E3","lnRRV_E3","lnRR_S3","lnRRV_S3","lnRR_Eb","lnRRV_Eb","lnRR_Sb","lnRRV_Sb","lnRR_ESb","lnRRV_ESb","lnRR_Ea","lnRR_Sa","lnRR_ESa","lnRR_E2a","lnRR_S2a","lnRR_ES2a","lnRR_E3a","lnRR_S3a","SMD_Ea","SMD_Sa","SMD_ESa","lnRR_E_b","lnRR_S_b","lnRR_ES_b","leave_out"
"61","22","Molina",11,68,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","PND 21","Early postnatal","PND 7","Adolescent","PND 28","Combination","objects, wheel, complexity","Exercise","Social","Noise",NA,"Acute","noise for 5 days","Stress first","Memory","Conditioning","Aversive","Inhibitory avoidance","Ratio of memory assay vs learning assay","percent","yes",NA,1,"Fig. 7a",7,23.33,NA,26.46,"10",NA,NA,7,61.43,NA,11.32,"4.28",NA,NA,7,20.48,NA,20.16,"7.62",NA,NA,7,55.24,NA,11.32,"4.28",NA,NA,"CC = Sham/st, EC = Sham/EE, CS = Noise/st, ES = Noise/EE","Unclear",NA,"Unclear","only mentioned that stress treatment was random",3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,0.579727417196572,0.0253961202556928,-0.0717721693411151,0.0253961202556928,-0.00146966446856001,0.100443141674796,1.77014121754846,0.156845535402071,-0.225156291766101,0.143083461409473,-0.131232568314193,0.57173610691047,0.580435966532928,0.057393678712208,-0.0708301164322636,0.0954259122720616,0.508136185632104,0.0576492618263438,0.578966302064368,0.0430494629625878,-0.0722997809008235,0.0050172294027342,0.979487335009959,0.0850521782582391,-0.112781407058976,0.0850521782582391,0.024080299227287,0.333038380603052,0.579727417196572,-0.0717721693411151,-0.00146966446856001,0.580435966532928,-0.0708301164322636,0.508136185632104,0.578966302064368,-0.0722997809008235,1.77014121754846,-0.225156291766101,-0.131232568314193,0.979487335009959,-0.112781407058976,0.024080299227287,"Molina_2019"
"62","22","Molina",11,69,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","PND 21","Early postnatal","PND 15","Adolescent","PND 28","Combination","objects, wheel, complexity","Exercise","Social","Noise",NA,"Acute","noise for one day","Stress first","Memory","Conditioning","Aversive","Inhibitory avoidance","Ratio of memory assay vs learning assay","percent","yes",NA,1,"Fig. 7b",7,40.48,NA,3.76,"1.42",NA,NA,7,56.19,NA,6.3,"2.38",NA,NA,7,37.14,NA,15.13,"5.72",NA,NA,7,67.62,NA,25.19,"9.52",NA,NA,"CC = Sham/st, EC = Sham/EE, CS = Noise/st, ES = Noise/EE","Unclear",NA,"Unclear","only mentioned that stress treatment was random",3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,0.298583676186697,0.00537609790351785,0.0530424170039544,0.00537609790351785,0.181352144669347,0.0205003524241046,1.46197313307478,0.152398952865324,0.261580087066739,0.143162607776562,0.951493153816798,0.587595343245718,0.206109441841487,0.00124243892914696,-0.0509824767675798,0.00859474018048312,0.336479109743254,0.0115444918019284,0.387461586510834,0.0192579134949576,0.130369667901767,0.0119056122436215,0.46692300649184,0.0120465488711318,0.0803689031629973,0.0120465488711318,0.271278461210284,0.0465611776848052,0.298583676186697,0.0530424170039544,0.181352144669347,0.206109441841487,-0.0509824767675798,0.336479109743254,0.387461586510834,0.130369667901767,1.46197313307478,0.261580087066739,0.951493153816798,0.46692300649184,0.0803689031629973,0.271278461210284,"Molina_2019"
"63","22","Molina",11,70,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","PND 21","Early postnatal","PND15","Adolescent","PND 28","Combination","objects, wheel, complexity","Exercise","Social","Noise",NA,"Acute","noise for 5 days","Stress first","Memory","Conditioning","Aversive","Inhibitory avoidance","Ratio of memory assay vs learning assay","percent","yes",NA,1,"Fig. 7b",7,45.71,NA,27.73,"10.48",NA,NA,7,53.81,NA,13.86,"5.24",NA,NA,7,50,NA,18.89,"7.14",NA,NA,7,63.33,NA,12.62,"4.77",NA,NA,"CC = Sham/st, EC = Sham/EE, CS = Noise/st, ES = Noise/EE","Unclear",NA,"Unclear","only mentioned that stress treatment was random",3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,0.132246701066096,0.00863767304506021,0.0854799459073916,0.00863767304506021,0.0548845309332383,0.0353018150868705,0.558480738724095,0.144249556855026,0.361289691977115,0.143439867149683,0.278395681119547,0.572812574201179,0.103656940571991,0.0241461955163999,0.0562415350225975,0.0283401268831767,0.214783006527826,0.022967906118296,0.158541471505229,0.0111556195704706,0.111126065955836,0.00696168820369376,0.202047014453821,0.0212147386471577,0.129945287753988,0.0212147386471577,0.073193913942518,0.0881159464764169,0.132246701066096,0.0854799459073916,0.0548845309332383,0.103656940571991,0.0562415350225975,0.214783006527826,0.158541471505229,0.111126065955836,0.558480738724095,0.361289691977115,0.278395681119547,0.202047014453821,0.129945287753988,0.073193913942518,"Molina_2019"
"64","10","Molina",8,29,"Rat","Wistar",NA,"Male",3,NA,"Early postnatal",NA,"Early postnatal",NA,"Adolescent","PND28","Combination","Objects, wheel, food, size","Exercise","Non-social","Noise",NA,"Acute",NA,"Concurrently","Memory","Conditioning","Appetitive","Inhibitory avoidance","Ratio of memory assay vs learning assay","ratio","yes","PND7",1,"Fig. 6",6,33.25,NA,15.92,"6.5",NA,NA,6,35.5,NA,10.41,"4.25",NA,NA,6,38.5,NA,17.76,"7.25",NA,NA,6,87.75,NA,230.86,"94.25",NA,NA,"CC = ct7d, EC = ctEE7d, CS = Noise7d, ES = NoiseEE7d","Unclear",NA,"Yes",NA,3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,0.3660564480045,0.609458549554301,0.407200455834319,0.609458549554301,0.556896461854144,1.43335016492418,0.160728880852688,0.166801217568438,0.178329223369706,0.166832298499519,0.294623094851374,0.668475057667079,0.0378200853104549,0.017436904861644,0.0853566125300773,0.024985136557418,0.680073159694676,1.41612131226337,0.594716547164599,1.41591326006253,0.642253074384221,1.40836502836676,0.541026958283069,0.604358506420055,0.607787331608789,0.604358506420055,0.75835569167273,1.24159646384828,0.3660564480045,0.407200455834319,0.556896461854144,0.0378200853104549,0.0853566125300773,0.680073159694676,0.594716547164599,0.642253074384221,0.160728880852688,0.178329223369706,0.294623094851374,0.541026958283069,0.607787331608789,0.75835569167273,"Molina_2016"
"65","10","Molina",8,30,"Rat","Wistar",NA,"Male",3,NA,"Early postnatal",NA,"Early postnatal",NA,"Adolescent","PND28","Combination","Objects, wheel, food, size","Exercise","Non-social","Noise",NA,"Acute",NA,"Concurrently","Memory","Conditioning","Appetitive","Inhibitory avoidance","Ratio of memory assay vs learning assay","ratio","yes","PND15",1,"Fig. 6",6,35.25,NA,7.96,"3.25",NA,NA,6,45.5,NA,28.78,"11.75",NA,NA,6,55.75,NA,17.76,"7.25",NA,NA,6,31,NA,13.47,"5.5",NA,NA,"CC = ct15d, EC = ctEE15d, CS = Noise15d, ES = NoiseEE15d","Unclear",NA,"Yes",NA,3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,-0.105352441394849,0.0128190227674445,0.0409506601713093,0.0128190227674445,-0.508453288344415,0.0458871667669228,-0.390162708316313,0.167459515307087,0.151775896439657,0.166786645430938,-1.88508374294827,0.740698764956831,0.152425549375363,0.0282549169193544,0.28231720387527,0.0103586355895625,-0.0737105350937823,0.0129987002182838,-0.356027738969052,0.0176322498475684,-0.226136084469145,0.0355285311773603,-0.17356876568436,0.0363796157885963,0.0716724567242024,0.0363796157885963,-0.842137002553709,0.123561938314363,-0.105352441394849,0.0409506601713093,-0.508453288344415,0.152425549375363,0.28231720387527,-0.0737105350937823,-0.356027738969052,-0.226136084469145,-0.390162708316313,0.151775896439657,-1.88508374294827,-0.17356876568436,0.0716724567242024,-0.842137002553709,"Molina_2016"
"66","30","Monteiro",6,94,"Mouse","Swiss",NA,"Male",5,NA,"Adolescent",NA,"Adolescent",NA,"Adolescent",NA,"Objects",NA,"No exercise","Social","Density","Housed in isolation","Chronic",NA,"Concurrently","Memory","Recognition","Not applicable","Social recognition","Social investigation","sec","no","Took difference between TR and TT. SD calculated as SD^2[1] + SD^2[2] - 2*0.5SD[1]SD[2] where 0.5 = correlation",1,"Fig. 1d",4,22.2,NA,19.05247,"10.34, 8. 42",NA,NA,4,47.09,NA,30.8322,"17.6, 11.11",NA,NA,4,1.91,NA,23.12236,"10.72, 12.25",NA,NA,4,17.23,NA,18.09993,"8.42, 9.57",NA,NA,"CC = GH, EC = GH + EE, CS = SI, ES = SI + EE","Unclear",NA,"Unclear",NA,3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,"N calculated from df ((1 + 15) + 1)/4",NA,0.981243932677631,0.46329655374762,-1.28652020961448,0.46329655374762,1.44758043310407,37.2056836811025,0.86202008421655,0.255805301762443,-1.07511333557473,0.259030224096333,-0.410322417605192,1.00526139019967,0.751968375377229,0.291309668537789,-2.4529890468197,36.8226272111807,-0.253440238338396,0.460017044364339,2.1995488084813,36.9143740125647,-1.00540861371563,0.383056469921748,0.981243932677631,0.46329655374762,-1.28652020961448,0.46329655374762,1.44758043310407,37.2056836811025,0.981243932677631,-1.28652020961448,1.44758043310407,0.751968375377229,-2.4529890468197,-0.253440238338396,2.1995488084813,-1.00540861371563,0.86202008421655,-1.07511333557473,-0.410322417605192,0.981243932677631,-1.28652020961448,1.44758043310407,"Monteiro_2014"
"67","11","Nawaz",10,31,"Rat","Wistar",NA,"Male",3,NA,"Adult",NA,"Adult",NA,"Adult",NA,"Combination","Shelter, toys, pipes, wheel","Exercise","Non-social","Restraint",NA,"Chronic",NA,"Stress first","Memory","Conditioning","Aversive","Morris water maze","Short term memory escape latency","sec","no","Only used 'after restraint stress'",2,"Fig. 1",6,28.95,NA,3.95,NA,NA,NA,6,21.81,NA,3.2,NA,NA,NA,6,49.03,NA,5.06,NA,NA,NA,6,36.96,NA,2.96,NA,NA,NA,"CC = control, EC = EE, CS = stress, ES = EE + stress","Unclear",NA,"Unclear",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,-0.282820862929892,0.00204630139466239,0.527122367576618,0.00204630139466239,0.000605514915808403,0.0095347082757795,-2.47571898104012,0.198589502463971,4.54032169193355,0.274033963886679,-1.27072301681705,0.700307020530597,-0.283201623805467,0.00669061858913137,0.526862151644138,0.00487785597012145,0.244266042754479,0.00417171972012806,-0.282596108889658,0.00284408968664812,0.527467666559946,0.00465685230565805,-0.282820862929892,0.00204630139466239,0.527122367576618,0.00204630139466239,0.000605514915808403,0.0095347082757795,0.282820862929892,-0.527122367576618,-0.000605514915808403,0.283201623805467,-0.526862151644138,-0.244266042754479,0.282596108889658,-0.527467666559946,2.47571898104012,-4.54032169193355,1.27072301681705,0.282820862929892,-0.527122367576618,-0.000605514915808403,"Nawaz_2018"
"68","11","Nawaz",10,32,"Rat","Wistar",NA,"Male",3,NA,"Adult",NA,"Adult",NA,"Adult",NA,"Combination","Shelter, toys, pipes, wheel","Exercise","Non-social","Restraint",NA,"Chronic",NA,"Stress first","Memory","Conditioning","Aversive","Morris water maze","Long term memort escape latency","sec","no","Only used 'after restraint stress'",2,"Fig. 2",6,62.98,NA,4.81,NA,NA,NA,6,43.97,NA,7.1,NA,NA,NA,6,91.83,NA,5.04,NA,NA,NA,6,66.64,NA,5.04,NA,NA,NA,"CC = control, EC = EE, CS = stress, ES = EE + stress","Unclear",NA,"Unclear",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,-0.336188057638211,0.0013702946416038,0.393203865426302,0.0013702946416038,0.0386755887133163,0.00677314358713661,-3.96369835954131,0.248494295236617,4.62012985256942,0.277841665909391,-1.10840071773599,0.692261503147451,-0.35930963248016,0.00531777838476816,0.377121825952552,0.00147419338914835,0.0564877821857088,0.00192547319772545,-0.320634043766844,0.00145536520236845,0.415797414665869,0.00529895019798826,-0.336188057638211,0.0013702946416038,0.393203865426302,0.0013702946416038,0.0386755887133163,0.00677314358713661,0.336188057638211,-0.393203865426302,-0.0386755887133163,0.35930963248016,-0.377121825952552,-0.0564877821857088,0.320634043766844,-0.415797414665869,3.96369835954131,-4.62012985256942,1.10840071773599,0.336188057638211,-0.393203865426302,-0.0386755887133163,"Nawaz_2018"
"69","12","Novaes",13,33,"Rat","Wistar",NA,"Male",2,NA,"Adult",NA,"Adult",NA,"Adult",NA,"Objects","toys and tunnels etc","No exercise","Non-social","Restraint",NA,"Acute",NA,"Enrichment first","Learning","Conditioning","Aversive","Contextual fear conditioning","cued fear conditioning from foot shock","percent","yes","Taken from the 'test' day on day 6",1,"Fig. 2a",14,12.47,NA,7.45,"1.99",NA,NA,14,19.63,NA,14.89,"3.98",NA,NA,14,31.83,NA,8.94,"2.39",NA,NA,14,19.63,NA,14.89,"3.98",NA,NA,"CC = CS, EC = EE, CS = CS-str, ES EE-str","Yes",NA,"Unclear","Only states EE was random",3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,-0.0450907553053603,0.0076532427933015,0.255351721718688,0.0076532427933015,-0.507359294485486,0.0326235591837285,-0.139453644144488,0.0714719806224669,0.785604255927049,0.0728061920690417,-1.5712085118541,0.30775621596181,0.240426269811485,0.0188820421490094,0.507359294485486,0.00880148135113197,0.240426269811485,0.0188820421490094,-0.266933024674,0.0137415170347192,0,0.0238220778325966,-0.120778488202775,0.0254780949857458,0.471948776717628,0.0254780949857458,-0.937083481602056,0.113325551363417,-0.0450907553053603,0.255351721718688,-0.507359294485486,0.240426269811485,0.507359294485486,0.240426269811485,-0.266933024674,0,-0.139453644144488,0.785604255927049,-1.5712085118541,-0.120778488202775,0.471948776717628,-0.937083481602056,"Novaes_2021"
"70","12","Novaes",13,34,"Rat","Wistar",NA,"Male",2,NA,"Adult",NA,"Adult",NA,"Adult",NA,"Objects","toys and tunnels etc","No exercise","Non-social","Restraint",NA,"Acute",NA,"Enrichment first","Memory","Conditioning","Aversive","Contextual fear conditioning","extinction of aversive conditioning","percent","yes",NA,1,"Fig. 2b",8,12.65,NA,5.12,"1.81",NA,NA,8,17.35,NA,10.21,"3.61",NA,NA,8,31.81,NA,6.14,"2.17",NA,NA,8,19.52,NA,9.19,"3.25",NA,NA,"CC = CS, EC = EE, CS = CS-str, ES EE-str","Yes",NA,"Unclear","Only states EE was random",3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,-0.0817773991486632,0.00640546866234806,0.286896207336724,0.00640546866234806,-0.436386313100864,0.0274493915972323,-0.369404328713498,0.12553304514872,1.28786627863053,0.131478904498569,-2.02867852587375,0.564305258770958,0.166787004483142,0.017914429161507,0.499504488337261,0.00711944274696221,0.229905179719538,0.0136292266356138,-0.269599308617723,0.0095349624357253,0.0631181752363967,0.0203299488502701,-0.187191696289997,0.0213931910983965,0.537077994910057,0.0213931910983965,-0.804276415995445,0.0961282486793638,-0.0817773991486632,0.286896207336724,-0.436386313100864,0.166787004483142,0.499504488337261,0.229905179719538,-0.269599308617723,0.0631181752363967,-0.369404328713498,1.28786627863053,-2.02867852587375,-0.187191696289997,0.537077994910057,-0.804276415995445,"Novaes_2021"
"71","23","Rule",12,71,"Rat","Lister hooded rat",NA,"Male",3,NA,"Adolescent","PND 35","Adolescent","PND 25 -27","Adult","On the border (PND 57 - 66)","Combination","Bedding, objects","No exercise","Social","Combination","swim, restraint, elevated platform","Acute",NA,"Stress first","Memory","Conditioning","Aversive","Contextual fear conditioning","percent freezing","percent","yes","context recall",1,"Fig. 2a",12,29.64,NA,19.36,"5.59",NA,NA,12,30.88,NA,17.84,"5.15",NA,NA,12,35.03,NA,16.49,"4.76",NA,NA,12,31.71,NA,16.52,"4.77",NA,NA,"CC = Con CH, EC = Con EE, CS = PPS SH, ES = PPS EE","Yes",NA,"Unclear",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,-0.0181252075333822,0.00832986183234725,0.0556065513813485,0.00832986183234725,-0.0803776068367251,0.0337886775656322,-0.0573126024216489,0.0833418873291571,0.17578957093648,0.0834138072220053,-0.257101251872258,0.33402188597619,0.0231736750539724,0.0202453277370134,0.0954535002312962,0.0175019933721608,0.0382495684485435,0.0186354748446274,-0.0572039317827527,0.0135433498286187,0.0150758933945712,0.0162866841934714,-0.0326918945218915,0.0254620366253571,0.0978305844030731,0.0254620366253571,-0.140556673387829,0.104450012624995,-0.0181252075333822,0.0556065513813485,-0.0803776068367251,0.0231736750539724,0.0954535002312962,0.0382495684485435,-0.0572039317827527,0.0150758933945712,-0.0573126024216489,0.17578957093648,-0.257101251872258,-0.0326918945218915,0.0978305844030731,-0.140556673387829,"Rule_2020"
"72","23","Rule",12,72,"Rat","Lister hooded rat",NA,"Male",3,NA,"Adolescent","PND 35","Adolescent","PND 25 -27","Adult","On the border (PND 57 - 66)","Combination","Bedding, objects","No exercise","Social","Combination","swim, restraint, elevated platform","Acute",NA,"Stress first","Memory","Conditioning","Aversive","Contextual fear conditioning","percent freezing","percent","yes","cue recall",1,"Fig. 2b",12,34.67,NA,21.55,"6.22",NA,NA,12,36.64,NA,20.37,"5.88",NA,NA,12,53.97,NA,22.66,"6.54",NA,NA,12,27.48,NA,15.87,"4.58",NA,NA,"CC = Con CH, EC = Con EE, CS = PPS SH, ES = PPS EE","Yes",NA,"Unclear",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,-0.190877033709141,0.00845327774062901,0.073197611323748,0.00845327774062901,-0.43452692723707,0.0345575821963265,-0.597123158340795,0.0842618647557992,0.229577379912383,0.0834705879514777,-1.38857415240942,0.353418106007703,0.0321441416601626,0.0195855781762771,0.270486319786308,0.0171009356999484,-0.1318964657906,0.0194238317669736,-0.402382785576908,0.0149720040200494,-0.164040607450762,0.0174566464963781,-0.323826895257621,0.0238867824765977,0.132952765007842,0.0238867824765977,-0.730235649385401,0.100436596258082,-0.190877033709141,0.073197611323748,-0.43452692723707,0.0321441416601626,0.270486319786308,-0.1318964657906,-0.402382785576908,-0.164040607450762,-0.597123158340795,0.229577379912383,-1.38857415240942,-0.323826895257621,0.132952765007842,-0.730235649385401,"Rule_2020"
"73","24","Shilpa",9,73,"Rat","Wistar",NA,"Male",3,NA,"Adult","2 to 2.5months","Adult","2 to 2.5months","Adult",NA,"Combination","Bedding, objects","No exercise","Social","Restraint",NA,"Chronic",NA,"Concurrently","Learning","Conditioning","Appetitive","Radial arm maze","Number of errors","count","no","Trial 8",2,"Fig. 5b",15,1,NA,0.62,"0.16",NA,NA,15,0.58,NA,0.5,"0.13",NA,NA,15,2.45,NA,1.39,"0.36",NA,NA,15,0.86,NA,0.58,"0.15",NA,NA,"CC = control, EC = EE, CS = CIS, ES = CIS + EE","Unclear",NA,"Yes",NA,3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,"Cant see error bars on number of correct choices (Fig. 5a) but this should be highly negatively correlated with number of errors",NA,-0.873731117455359,0.0318277458828288,0.739523342350096,0.0318277458828288,-0.502183738849547,0.126952393636369,-1.17972292715266,0.0695661378851034,1.01538341491249,0.068814590581832,-1.37340878086429,0.282385430661293,-0.544727175441672,0.0751708600871978,0.896088024556636,0.0470855032625295,-0.150822889734584,0.0559493636199748,-1.04691091429122,0.0517815335491709,0.393904285707088,0.0798668903738392,-0.873731117455359,0.0318277458828288,0.739523342350096,0.0318277458828288,-0.502183738849547,0.126952393636369,0.873731117455359,-0.739523342350096,0.502183738849547,0.544727175441672,-0.896088024556636,0.150822889734584,1.04691091429122,-0.393904285707088,1.17972292715266,-1.01538341491249,1.37340878086429,0.873731117455359,-0.739523342350096,0.502183738849547,"Shilpa_2017"
"74","24","Shilpa",9,74,"Rat","Wistar",NA,"Male",3,NA,"Adult","2 to 2.5months","Adult","2 to 2.5months","Adult",NA,"Combination","Bedding, objects","No exercise","Social","Restraint",NA,"Chronic",NA,"Concurrently","Memory","Conditioning","Appetitive","Radial arm maze","Number of errors","count","no","Trial 8",2,"Fig. 5c",15,0.99,NA,0.66,"0.17",NA,NA,15,0.6,NA,0.5,"0.13",NA,NA,15,2.46,NA,0.89,"0.23",NA,NA,15,0.87,NA,0.54,"0.14",NA,NA,"CC = control, EC = EE, CS = CIS, ES = CIS + EE","Unclear",NA,"Yes",NA,3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,-0.853111830252623,0.0235855137840621,0.739238287760212,0.0235855137840621,-0.53864812936529,0.110335702730595,-1.48855351129296,0.0712828990749637,1.30812278265139,0.0702316358635242,-1.80430728641571,0.293796039865107,-0.500775287912489,0.0759259259259259,0.910211685797773,0.0383556965650957,-0.129211731480006,0.055313339498833,-1.03942341727778,0.0344097768046694,0.371563556432483,0.0719800061654996,-0.853111830252623,0.0235855137840621,0.739238287760212,0.0235855137840621,-0.53864812936529,0.110335702730595,0.853111830252623,-0.739238287760212,0.53864812936529,0.500775287912489,-0.910211685797773,0.129211731480006,1.03942341727778,-0.371563556432483,1.48855351129296,-1.30812278265139,1.80430728641571,0.853111830252623,-0.739238287760212,0.53864812936529,"Shilpa_2017"
"75","13","Sun",8,35,"Rat","Sprague-Dawley",NA,"Male",3,NA,"Adult",NA,"Adult",NA,"Adult",NA,"Combination","objects, toys, running wheel","Exercise","Non-social","Shock",NA,"Acute","shock","Concurrently","Memory","Conditioning","Aversive","Morris water maze","time in training quadrant","sec","no",NA,1,"Fig. 3b",12,19.69,NA,1.8,"0.52",NA,NA,12,21.77,NA,6.51,"1.88",NA,NA,12,12.71,NA,1.8,"0.52",NA,NA,12,20.31,NA,5.44,"1.57",NA,NA,"CC = Con + SE, EC = Con + EE, CS = IFS +EE, ES = IFS + EE","Yes",NA,"Yes",NA,3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,0.26141414563117,0.00390160547843262,-0.227615668515652,0.00390160547843262,0.368302307795509,0.0157981995983121,1.09287034636984,0.0864436604009753,-0.952874558198498,0.0856978383428697,1.24641411404164,0.34951612649669,0.100421982595422,0.00814826779057637,-0.437721807449671,0.00236779199185634,0.031002482941259,0.00667498333429501,0.46872429039093,0.00764993180773576,-0.0694194996541628,0.0134304076064558,0.26141414563117,0.00390160547843262,-0.227615668515652,0.00390160547843262,0.368302307795509,0.0157981995983121,0.26141414563117,-0.227615668515652,0.368302307795509,0.100421982595422,-0.437721807449671,0.031002482941259,0.46872429039093,-0.0694194996541628,1.09287034636984,-0.952874558198498,1.24641411404164,0.26141414563117,-0.227615668515652,0.368302307795509,"Sun_2016"
"76","25","van der Veen",7,75,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","PND 21","Early postnatal",NA,"Adult",NA,"Combination","shelter, complexity, wheel, ladder","Exercise","Social","Maternal separation",NA,"Chronic",NA,"Stress first","Learning","Conditioning","Appetitive","5-choice task","Accuracy","percent","yes",NA,1,"Table 1",8,94.71,NA,4.02,"1.42",NA,NA,16,92.67,NA,4.16,"1.04",NA,NA,8,94.63,NA,3,"1.06",NA,NA,8,92.87,NA,4.84,"1.21",NA,NA,"CC = No-MD standard, EC = No-MD Complex, CS = MS standard, ES = MD Complex","Unclear",NA,"Unclear",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,-0.0297873353317426,0.000441024829785547,0.000789191955755664,0.000441024829785547,0.00430458269405631,0.001762520833008,-0.476043471205324,0.110083179332741,0.012613328202465,0.109375497175151,0.0684073796247644,0.437558494619839,-0.0319405104587489,0.000799205333747035,-0.00133104531072437,0.000872081581798945,-0.028966973075417,0.0012161030291075,-0.0276359277646926,0.000963315499260967,0.00297353738333195,0.000890439251209058,-0.0202738484756191,0.000204207918098317,0.000640204887423224,0.000204207918098317,0.00300091090718624,0.000816286518684652,-0.0297873353317426,0.000789191955755664,0.00430458269405631,-0.0319405104587489,-0.00133104531072437,-0.028966973075417,-0.0276359277646926,0.00297353738333195,-0.476043471205324,0.012613328202465,0.0684073796247644,-0.0202738484756191,0.000640204887423224,0.00300091090718624,"van der Veen_2015"
"77","25","van der Veen",7,77,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","PND 21","Early postnatal",NA,"Adult",NA,"Combination","shelter, complexity, wheel, ladder","Exercise","Social","Maternal separation",NA,"Chronic",NA,"Stress first","Memory","Conditioning","Appetitive","5-choice task","percent correct","percent","yes","second bar",1,"Fig. 3a",8,93.78,NA,5.03,"1.78",NA,NA,16,87.26,NA,5.92,"1.48",NA,NA,8,92.89,NA,5.03,"1.78",NA,NA,8,89.93,NA,3.52,"0.88",NA,NA,"CC = No-MD standard, EC = No-MD Complex, CS = MS standard, ES = MD Complex","Unclear",NA,"Unclear",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,-0.0654342411259742,0.000524800798795685,0.00954573755581345,0.000524800798795685,0.0479198496453493,0.0021001740142134,-0.93224048759034,0.112090851020946,0.136045443826245,0.109432838633706,0.673276623265121,0.443166267642941,-0.0895179215378659,0.0011181955348042,-0.0136291236142588,0.00148682334815138,-0.0552271955067755,0.00105398729185355,-0.0415980718925166,0.000981978479409192,0.0342907260310905,0.000613350666062013,-0.0521197488745271,0.000300617871282745,0.0097840609003903,0.000300617871282745,0.0396750384929714,0.00120531022636739,-0.0654342411259742,0.00954573755581345,0.0479198496453493,-0.0895179215378659,-0.0136291236142588,-0.0552271955067755,-0.0415980718925166,0.0342907260310905,-0.93224048759034,0.136045443826245,0.673276623265121,-0.0521197488745271,0.0097840609003903,0.0396750384929714,"van der Veen_2015"
